VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,LOC_DELETED,MAX_LOC_DELETED,AVG_LOC_DELETED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,NUMBER_OF_AUTHORS,IS_BUGGY
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongHashMap.java,723,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentLongLongPairHashMap.java,550,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashMap.java,493,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/ConcurrentOpenHashSet.java,416,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/collections/GrowableArrayBlockingQueue.java,359,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/LongVersion.java,66,66,66,66.0,0,0,0.0,66,66,66.0,0,1,1,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/BoundExponentialBackoffRetryPolicy.java,41,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ExponentialBackoffRetryPolicy.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/RetryPolicy.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperClient.java,1456,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,187,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooWorker.java,163,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleMetricsProvider.java,142,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleOpStatsLogger.java,73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/CodahaleStatsLogger.java,108,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/codahale-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusCounter.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusMetricsProvider.java,84,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusOpStatsLogger.java,82,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusStatsLogger.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/PrometheusUtil.java,67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/prometheus-metrics-provider/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/CounterImpl.java,60,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
11,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsLoggerImpl.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/FinagleStatsProvider.java,47,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/OpStatsLoggerImpl.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-finagle-provider/src/main/java/org/apache/bookkeeper/stats/twitter/finagle/package-info.java,21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/CounterImpl.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OpStatsLoggerImpl.java,114,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichProvider.java,121,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/OstrichStatsLoggerImpl.java,78,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-ostrich-provider/src/main/java/org/apache/bookkeeper/stats/twitter/ostrich/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/CounterImpl.java,69,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/HTTPStatsExporter.java,80,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/OpStatsLoggerImpl.java,79,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsLoggerImpl.java,81,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/TwitterStatsProvider.java,88,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats-providers/twitter-science-provider/src/main/java/org/apache/bookkeeper/stats/twitter/science/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsLogger.java,105,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/CachingStatsProvider.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Counter.java,50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Gauge.java,28,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsLogger.java,129,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/NullStatsProvider.java,43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsData.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/OpStatsLogger.java,63,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/Stats.java,65,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsLogger.java,76,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/StatsProvider.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,bookkeeper-stats/src/main/java/org/apache/bookkeeper/stats/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
11,tests/jmh/src/main/java/org/apache/bookkeeper/tests/ProtocolBenchmark.java,126,126,126,126.0,0,0,0.0,126,126,126.0,0,1,1,False
12,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,227,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,276,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,460,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,False
12,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,352,0,0,0.0,3,3,3.0,3,3,3.0,0,1,1,False
12,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/package-info.java,23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceAudience.java,56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/annotation/InterfaceStability.java,51,51,51,51.0,0,0,0.0,51,51,51.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/annotation/package-info.java,22,22,22,22.0,0,0,0.0,22,22,22.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/AbstractComponent.java,44,44,44,44.0,0,0,0.0,44,44,44.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/AbstractLifecycleComponent.java,111,111,111,111.0,0,0,0.0,111,111,111.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/ComponentStarter.java,71,71,71,71.0,0,0,0.0,71,71,71.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/Lifecycle.java,196,196,196,196.0,0,0,0.0,196,196,196.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/LifecycleComponent.java,39,39,39,39.0,0,0,0.0,39,39,39.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/LifecycleComponentStack.java,124,125,113,41.666666666666664,1,1,0.3333333333333333,124,113,41.333333333333336,0,3,2,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/LifecycleListener.java,38,38,38,38.0,0,0,0.0,38,38,38.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/component/package-info.java,22,22,22,22.0,0,0,0.0,22,22,22.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/FutureEventListener.java,44,44,44,44.0,0,0,0.0,44,44,44.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/FutureUtils.java,368,368,368,368.0,0,0,0.0,368,368,368.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/concurrent/package-info.java,22,22,22,22.0,0,0,0.0,22,22,22.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/ComponentConfiguration.java,285,285,285,285.0,0,0,0.0,285,285,285.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/conf/package-info.java,21,21,21,21.0,0,0,0.0,21,21,21.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/package-info.java,22,22,22,22.0,0,0,0.0,22,22,22.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/stats/BroadCastStatsLogger.java,208,208,208,208.0,0,0,0.0,208,208,208.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/stats/OpStatsListener.java,55,55,55,55.0,0,0,0.0,55,55,55.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/stats/package-info.java,21,21,21,21.0,0,0,0.0,21,21,21.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Backoff.java,288,288,288,288.0,0,0,0.0,288,288,288.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ExecutorUtils.java,47,47,47,47.0,0,0,0.0,47,47,47.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/LogExceptionRunnable.java,54,54,54,54.0,0,0,0.0,54,54,54.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/MathUtils.java,105,105,105,105.0,0,0,0.0,105,105,105.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/OrderedScheduler.java,483,483,483,483.0,0,0,0.0,483,483,483.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/ReferenceCounted.java,35,35,35,35.0,0,0,0.0,35,35,35.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/Retries.java,142,142,142,142.0,0,0,0.0,142,142,142.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/SafeRunnable.java,95,95,95,95.0,0,0,0.0,95,95,95.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/SharedResourceManager.java,164,164,164,164.0,0,0,0.0,164,164,164.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/StreamUtil.java,70,70,70,70.0,0,0,0.0,70,70,70.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/common/util/package-info.java,22,22,22,22.0,0,0,0.0,22,22,22.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/util/MathUtils.java,26,26,26,26.0,0,0,0.0,26,26,26.0,0,1,1,False
12,bookkeeper-common/src/main/java/org/apache/bookkeeper/util/package-info.java,21,21,21,21.0,0,0,0.0,21,21,21.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/AbstractHttpHandlerFactory.java,56,56,56,56.0,0,0,0.0,56,56,56.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpRouter.java,102,47,47,47.0,4,4,4.0,43,43,43.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServer.java,107,30,30,30.0,2,2,2.0,28,28,28.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServerLoader.java,67,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/HttpServiceProvider.java,39,39,39,39.0,0,0,0.0,39,39,39.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/NullHttpServiceProvider.java,52,52,52,52.0,0,0,0.0,52,52,52.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/ErrorHttpService.java,42,42,42,42.0,0,0,0.0,42,42,42.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HeartbeatService.java,36,4,4,4.0,4,4,4.0,0,0,0.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpEndpointService.java,30,30,30,30.0,0,0,0.0,30,30,30.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpServiceRequest.java,71,71,71,71.0,0,0,0.0,71,71,71.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/HttpServiceResponse.java,57,57,57,57.0,0,0,0.0,57,57,57.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/NullHttpService.java,31,31,31,31.0,0,0,0.0,31,31,31.0,0,1,1,False
12,bookkeeper-http/http-server/src/main/java/org/apache/bookkeeper/http/service/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-http/twitter-http-server/src/main/java/org/apache/bookkeeper/http/twitter/TwitterAbstractHandler.java,90,12,12,12.0,11,11,11.0,1,1,1.0,0,1,1,False
12,bookkeeper-http/twitter-http-server/src/main/java/org/apache/bookkeeper/http/twitter/TwitterHttpHandlerFactory.java,52,52,52,52.0,0,0,0.0,52,52,52.0,0,1,1,False
12,bookkeeper-http/twitter-http-server/src/main/java/org/apache/bookkeeper/http/twitter/TwitterHttpServer.java,108,11,11,11.0,5,5,5.0,6,6,6.0,0,1,1,False
12,bookkeeper-http/twitter-http-server/src/main/java/org/apache/bookkeeper/http/twitter/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/VertxAbstractHandler.java,93,10,10,10.0,10,10,10.0,0,0,0.0,0,1,1,False
12,bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/VertxHttpHandlerFactory.java,52,52,52,52.0,0,0,0.0,52,52,52.0,0,1,1,False
12,bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/VertxHttpServer.java,117,11,11,11.0,5,5,5.0,6,6,6.0,0,1,1,False
12,bookkeeper-http/vertx-http-server/src/main/java/org/apache/bookkeeper/http/vertx/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthCallbacks.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthProviderFactoryFactory.java,109,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/AuthToken.java,44,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookKeeperPrincipal.java,72,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/BookieAuthProvider.java,99,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/ClientAuthProvider.java,103,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/auth/package-info.java,20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/AbstractLogCompactor.java,71,71,71,71.0,0,0,0.0,71,71,71.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookKeeperServerStats.java,140,3,3,3.0,0,0,0.0,3,3,3.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1579,147,96,73.5,267,258,133.5,204,162,102.0,0,2,2,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,45,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,282,84,84,84.0,2,2,2.0,82,82,82.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,2582,54,51,13.5,54,51,13.5,0,0,0.0,0,4,2,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieStatus.java,242,242,242,242.0,0,0,0.0,242,242,242.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,55,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,204,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,59,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,102,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,34,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSourceList.java,114,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CompactableLedgerStorage.java,60,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,461,71,63,35.5,122,114,61.0,51,51,25.5,0,2,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,87,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,130,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLocation.java,49,12,12,12.0,0,0,0.0,12,12,12.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogCompactor.java,123,123,123,123.0,0,0,0.0,123,123,123.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogMetadata.java,101,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,1350,253,198,84.33333333333333,88,69,29.333333333333332,165,129,55.0,0,3,2,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,455,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,518,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,371,21,21,21.0,32,32,32.0,11,11,11.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,490,68,38,34.0,163,154,81.5,137,116,68.5,0,2,2,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,73,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,633,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,780,210,206,105.0,111,107,55.5,99,99,49.5,0,2,2,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,470,2,2,2.0,2,2,2.0,0,0,0.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,1015,4,4,4.0,4,4,4.0,0,0,0.0,0,1,1,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,278,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,31,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LastAddConfirmedUpdateNotification.java,36,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,58,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,172,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,86,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,162,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,53,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,415,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsMonitor.java,200,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,264,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,166,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
12,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorageFactory.java,38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,False
