VERSION_INDEX,JAVA_CLASS,SIZE,IS_BUGGY
4,hedwig-client/src/main/java/org/apache/hedwig/util/SubscriptionListener.java,44,False
4,hedwig-client/src/main/java/org/apache/hedwig/util/VarArgs.java,26,False
4,hedwig-protocol/src/main/java/org/apache/hedwig/exceptions/PubSubException.java,254,False
4,hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,16883,False
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MapUtils.java,74,False
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,153,False
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,68,False
4,hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,100,False
4,hedwig-server/src/main/java/org/apache/hedwig/admin/HedwigAdmin.java,550,False
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigCommands.java,437,False
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/HedwigConsole.java,1038,False
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/JLineHedwigCompletor.java,104,False
4,hedwig-server/src/main/java/org/apache/hedwig/admin/console/ReadTopic.java,332,False
4,hedwig-server/src/main/java/org/apache/hedwig/data/MessageFormatter.java,123,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,106,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,106,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,94,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,101,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,38,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,628,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,32,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,111,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,35,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,90,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,27,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,28,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,92,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,956,True
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,67,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,29,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/CloseSubscriptionHandler.java,105,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,72,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,37,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerBean.java,47,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/NettyHandlerMXBean.java,31,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,90,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,223,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscriptionChannelManager.java,214,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,107,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigJMXService.java,37,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanInfo.java,27,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/jmx/HedwigMBeanRegistry.java,48,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/FactoryLayout.java,167,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MetadataManagerFactory.java,213,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/MsMetadataManagerFactory.java,867,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/SubscriptionDataManager.java,159,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicOwnershipManager.java,100,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/TopicPersistenceManager.java,96,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/meta/ZkMetadataManagerFactory.java,842,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,525,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerBean.java,83,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerMXBean.java,63,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,76,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/ServerStats.java,202,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,155,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1263,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheKey.java,74,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CacheValue.java,101,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/CancelScanRequest.java,27,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/Factory.java,22,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/LocalDBPersistenceManager.java,491,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/MapMethods.java,62,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistRequest.java,59,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManager.java,99,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/PersistenceManagerWithRangeScan.java,27,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/RangeScanRequest.java,77,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCache.java,846,True
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheBean.java,64,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ReadAheadCacheMXBean.java,45,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallback.java,63,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanCallbackWithContext.java,54,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/persistence/ScanRequest.java,64,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ChannelTracker.java,132,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/HedwigProxy.java,177,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyCloseSubscriptionHandler.java,70,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConfiguration.java,36,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyConsumeHandler.java,58,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyPublishHander.java,62,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStartDeliveryHandler.java,132,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyStopDeliveryHandler.java,74,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxySubscribeHandler.java,86,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/proxy/ProxyUnsubscribeHandler.java,74,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClient.java,48,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubClientFactory.java,74,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/HedwigHubSubscriber.java,86,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/regions/RegionManager.java,355,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/ssl/SslServerContextFactory.java,53,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AbstractSubscriptionManager.java,804,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/AllToAllTopologyFilter.java,75,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionManager.java,125,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/InMemorySubscriptionState.java,200,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/MMSubscriptionManager.java,134,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionEventListener.java,57,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/subscriptions/SubscriptionManager.java,123,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/AbstractTopicManager.java,266,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubInfo.java,162,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubLoad.java,130,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/HubServerManager.java,108,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/MMTopicManager.java,354,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicManager.java,88,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TopicOwnershipChangeListener.java,28,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/TrivialOwnAllTopicManager.java,58,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkHubServerManager.java,308,False
4,hedwig-server/src/main/java/org/apache/hedwig/server/topics/ZkTopicManager.java,343,False
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsynBKCallback.java,103,False
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncCallback.java,35,False
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/SafeAsyncZKCallback.java,98,False
4,hedwig-server/src/main/java/org/apache/hedwig/zookeeper/ZkUtils.java,117,False
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchBookie.java,215,False
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchReadThroughputLatency.java,273,True
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/BenchThroughputLatency.java,460,True
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/MySqlClient.java,138,False
5,bookkeeper-benchmark/src/main/java/org/apache/bookkeeper/benchmark/TestClient.java,358,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Bookie.java,1154,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,51,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,157,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,31,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,1009,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,193,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,83,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,262,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,638,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,40,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,374,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,390,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,51,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,579,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,32,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,66,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,260,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,596,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,198,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,50,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,27,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,926,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,60,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,62,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,87,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,52,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,297,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,163,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,118,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,83,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,147,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,58,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,44,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,106,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,192,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,151,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,352,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,752,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,877,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,319,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,27,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,55,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,94,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,191,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,90,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,90,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,271,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,138,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,79,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,82,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,147,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,422,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,1026,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,530,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,189,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,167,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,86,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,195,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,374,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,573,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,126,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,106,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,109,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,85,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,237,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,345,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,47,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,781,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,27,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,89,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,300,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,166,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,92,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,497,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,93,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,244,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,183,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,252,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,109,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,607,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,565,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,69,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,77,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,97,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,343,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,214,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,79,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,25,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,84,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,34,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,33,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,104,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,172,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,70,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,140,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,156,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,142,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,152,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,31,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,60,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,60,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,876,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,61,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,185,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,264,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,248,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,286,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,185,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,194,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,346,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,309,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,363,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,84,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,53,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,132,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,4088,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,721,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,47,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,101,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,517,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,327,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,274,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,136,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,56,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,74,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,361,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,174,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,148,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,92,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,45,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,168,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,77,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,666,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,88,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,263,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,54,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,51,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,132,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,160,True
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,152,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,39,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,677,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,131,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,47,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,129,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,43,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,257,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,356,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,62,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,45,False
5,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,97,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionImpl.java,476,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/ConnectionMetaDataImpl.java,77,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/DebugUtil.java,69,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheMap.java,104,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/LRUCacheSet.java,115,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/MessagingSessionFacade.java,421,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/Mutable.java,61,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/SessionImpl.java,2009,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/StateManager.java,179,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContext.java,106,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/jndi/HedwigInitialContextFactory.java,33,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/BytesMessageImpl.java,657,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MapMessageImpl.java,295,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageImpl.java,872,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/MessageUtil.java,444,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/ObjectMessageImpl.java,168,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/StreamMessageImpl.java,752,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/TextMessageImpl.java,135,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/JmsHeader.java,1126,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/message/header/MetadataProcessor.java,163,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryArithmeticFunction.java,184,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/BinaryExprFunction.java,51,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/ExprFunction.java,25,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/InterpretSelectorParserVisitor.java,180,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/LogicalComparisonFunction.java,64,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/MyNode.java,101,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/PropertyExprFunction.java,512,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorConstant.java,187,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvalState.java,56,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/SelectorEvaluationException.java,39,False
5,hedwig-client-jms/src/main/java/org/apache/hedwig/jms/selector/TreeDumperSelectorParserVisitor.java,261,False
