VERSION,JAVA_CLASS,SIZE,LOC_ADDED,MAX_LOC_ADDED,AVG_LOC_ADDED,CHURN,MAX_CHURN,AVG_CHURN,FIXED_DEFECTS,NUMBER_OF_COMMITS,IS_BUGGY,
0,storm-core/src/jvm/backtype/storm/Config.java,958,3504,799,23.685714285714287,2819,799,40.27142857142857,0,35,True
0,storm-core/src/jvm/backtype/storm/ConfigValidation.java,89,108,82,2.4,96,82,9.6,0,5,True
0,storm-core/src/jvm/backtype/storm/Constants.java,18,54,18,0.0,54,18,9.0,0,3,True
0,storm-core/src/jvm/backtype/storm/ILocalCluster.java,30,90,30,0.0,90,30,15.0,0,3,True
0,storm-core/src/jvm/backtype/storm/ILocalDRPC.java,10,30,10,0.0,30,10,5.0,0,3,False
0,storm-core/src/jvm/backtype/storm/StormSubmitter.java,152,456,152,0.0,456,152,76.0,0,3,True
0,storm-core/src/jvm/backtype/storm/clojure/ClojureBolt.java,102,306,102,0.0,306,102,51.0,0,3,False
0,storm-core/src/jvm/backtype/storm/clojure/ClojureSpout.java,136,408,136,0.0,408,136,68.0,0,3,False
0,storm-core/src/jvm/backtype/storm/clojure/RichShellBolt.java,34,104,34,0.4,102,34,10.2,0,5,False
0,storm-core/src/jvm/backtype/storm/clojure/RichShellSpout.java,34,104,34,0.4,102,34,10.2,0,5,False
0,storm-core/src/jvm/backtype/storm/coordination/BatchBoltExecutor.java,91,273,91,0.0,273,91,45.5,0,3,False
0,storm-core/src/jvm/backtype/storm/coordination/BatchOutputCollector.java,29,87,29,0.0,87,29,14.5,0,3,False
